"sampleID","Amphidinium","Amylax triacantha","Anabaena","Aphanizomenon flosaquae","Aphanocapsa reinboldii","Biota incertae sedis","Cryptomonadales","Diatoma vulgaris","Dinophysis acuminata","Fragilaria","Glenodinium","Merismopedia tranquilla","Mesodinium","Monoraphidium contortum","Monoraphidium minutum","Navicula","Peridiniella catenata","Protoperidinium bipes","Protozoa","Pseudopedinella","Pseudopedinella thomsenii","Pyramimonas","Skeletonema marinoi","Thalassiosira baltica","Woronichinia compacta","Aphanizomenon","Chaetoceros wighamii","Ebria tripartita","Nitzschia","Oocystis borgei","Achroonema","Actinocyclus octonarius var. octonarius","Bacillariophyceae","Eutreptiella","Licmophora gracilis","Merismopedia warmingiana","Oblea rotunda","Oocystis","Oocystis lacustris","Rhodomonas lacustris","Snowella lacustris","Thalassiosira","Centrales","Chaetoceros ceratosporus","Chaetoceros holsaticus","Chlamydomonas","Choanoflagellatea","Chrysidiastrum catenatum","Chrysochromulina","Coscinodiscus granii","Desmodesmus bicellularis","Diatoma tenuis","Dictyosphaerium","Katodinium","Nitzschia acicularis","Pauliella taeniata","Protoperidinium brevipes","Protoperidinium granii","Pseudanabaena limnetica","Pseudoscourfieldia marina","Volvocales","Dinobryon faculiferum","Gymnodinium","Kephyrion","Nodularia spumigena","Planktothrix agardhii","Rhizosolenia minima","Trachelomonas","Uroglenopsis americana","Aulacoseira italica","Dinophyceae","Dolichospermum lemmermannii","Mallomonas","Skeletonema subsalsum","Ceratium hirundinella","Chaetoceros danicus","Desmodesmus bicaudatus","Dinophysis norvegica","Katablepharis","Phalacroma rotundatum","Ochromonas","Chaetoceros gracilis","Closterium acutum","Pandorina morum","Peridinium","Golenkinia radiata","Chroococcales","Coelosphaerium minutissimum","Melosira lineata","Chaetoceros muelleri","Choricystis coccoides","Levanderina fissa","Kirchneriella","Sphaerocystis schroeteri","Nitzschia longissima","Nodularia","Protoceratium reticulatum","Apocalathium malmogiense","Chaetoceros","Chlamydomonadales","Lemmermanniella","Tabellaria flocculosa","Uroglena","Aphanocapsa elachista","Dinobryon cylindricum","Dinobryon sociale","Koliella spiculiformis","Pachysphaera","Anabaena inaequalis","Botryococcus braunii","Apedinella radians","Planktolyngbya limnetica","Tabellaria fenestrata","Nostocales","Snowella atomus","Binuclearia lauterbornii","Pseudoscourfieldia","Actinastrum hantzschii","Anabaena cylindrica","Anabaenopsis","Anabaenopsis elenkinii","Borghiella pascheri","Ceratoneis closterium","Chlorogonium","Chroococcus dispersus","Cyclotella meneghiniana","Desmodesmus intermedius","Desmodesmus opoliensis","Fragilaria capucina","Fragilariopsis cylindrus","Lagerheimia genevensis","Monoraphidium komarkovae","Mucidosphaerium pulchellum","Planothidium hauckianum","Raphidocelis danubiana","Scenedesmus quadricauda","Stephanodiscus hantzschii","Tetradesmus lagerheimii","Tetradesmus obliquus","Desmodesmus abundans","Dictyosphaerium ehrenbergianum","Gomphosphaeria","Kryptoperidinium triquetrum","Merismopedia glauca","Thalassiosira guillardii","Chromulina","Micractinium pusillum","Oocystis submarina","Protoperidinium","Tabularia fasciculata","Goniochloris mutica","Navicula radiosa","Monoraphidium mirabile","Mychonastes elegans","Treubaria triappendiculata","Chaetoceros subtilis","Achnanthes","Chroococcus","Nitzschia holsatica","Synedra delicatissima var. angustissima","Scenedesmus","Ankistrodesmus arcuatus","Chrysococcus","Cyclotella glomerata f. glomerata","Chaetoceros densus","Rhoicosphenia abbreviata","Entomoneis paludosa","Synedra acus f. acus","Achnanthes pusilla","Navicula cryptocephala","Nitzschia palea","Anabaena baltica","Cyclotella comta f. radiosa","Melosira arctica","Protoperidinium achromaticum","Rhizosolenia","Chaetoceros septentrionalis","Amphora ovalis","Crucigenia fenestrata","Nitzschia paleacea","Desmarella moniliformis","Salpingoeca","Cocconeis scutellum f. parva","Cryptomonas erosa","Cocconeis scutellum","Ollicola vangoorii","Raphidiopsis","Diaphanoeca pedicellata","Glenodinium paululum","Cocconeis","Paulinella ovalis","Fragilaria crotonensis","Melosira discigera","Diatoma vulgaris var. constricta","Bicosoeca planctonica","Chlorella chlorelloides","Koliella longiseta","Surirella","Lagerheimia","Monoraphidium dybowskii","Melosira varians","Pseudanabaena","Snowella septentrionalis","Cyanophyceae","Dolichospermum sigmoideum","Koliella","Spiniferomonas","Heterocapsa rotundata","Oscillatoria","Pedinomonas","Prorocentrum balticum","Telonema subtile","Aphanothece","Woronichinia","Katablepharis ovalis","Dinobryon bavaricum","Stauridium tetras","Caloneis amphisbaena var. subsalina","Leptocylindrus minimus","Phacus","Bicosoeca ainikkiae","Stephanodiscus bramaputrae","Euglena","Pinnularia","Beggiatoa alba","Spirulina major","Thalassiosira levanderi","Beggiatoa minima","Synedra ulna var. subcontracta","Microcystis","Coelastrum microporum","Limnococcus limneticus","Limnothrix planctonica","Woronichinia naegeliana","Microcystis aeruginosa","Mallomonas punctifera","Navicula vanhoeffenii","Aphanizomenon gracile","Monoraphidium griffithii","Kirchneriella lunaris","Chaetoceros simplex var. calcitrans","Sphaerellocystis ampla","Staurosirella pinnata","Dinophysis","Pseudococcomyxa chodatii","Exilaria vaucheriae","Synura","Gymnodinium venator","Staurastrum","Desmodesmus armatus","Chaetoceros tenuissimus","Choricystis","Tetraëdron minimum","Cyanodictyon reticulatum","Planktolyngbya contorta","Chaetoceros similis","Chaetoceros simplex","Carteria","Crucigenia quadrata","Coelomoron","Hemiselmis","Plagioselmis prolonga","Prorocentrum","Teleaulax amphioxeia","Tetrasporales","Snowella","Dinobryon balticum","Licmophora","Crucigenia tetrapedia","Dinobryon borgei","Cyanodictyon","Synechococcus","Teleaulax","Gyrodinium","Homoeocladia filiformis f. filiformis","Amphidinium sphenoides","Aphanocapsa","Lebouridinium glaucum","Merismopedia tenuissima","Prorocentrum cordatum","Amphidinium crassum","Botryococcus","Katablepharis remigera","Lemmermanniella parva","Snowella litoralis","Woronichinia elorantae","Lemmermanniella pallida","Monoraphidium","Gonyaulax verior","Dinobryon","Polytoma granuliferum","Cyanonephron styloides","Lagerheimia marssonii","Cyanocatena imperfecta","Romeria","Aulacoseira islandica","Caloneis","Epithemia sorex","Amphora pediculus","Melosira","Chaetoceros borealis","Bitrichia chodatii","Gyrosigma","Rhipidophora anglica","Stauridium privum","Pediastrum duplex","Amphora subholsatica","Dolichospermum spiroides","Melosira moniliformis","Elakatothrix","Trachelomonas volvocina","Cyclotella","Cymatopleura elliptica","Chroococcus minutus","Chromophysomonas","Stauroneis spicula","Asterionella formosa","Rhizosolenia eriensis f. eriensis","Vibrio paxillifer","Surirella striatula","Closterium acutum var. variabile","Tribonema","Teleaulax acuta","Protoperidinium pellucidum","Aphanocapsa holsatica","Nannochloropsis","Planktolyngbya","Eucapsis microscopica","Dolichospermum viguieri","Hemiselmis virescens","Mougeotia","Anathece minutissima","Hariotina reticulata","Melosira granulata f. angustissima","Desmodesmus denticulatus","Eunotia","Lepocinclis acus","Didymogenes palatina","Scenedesmus obtusus","Cocconeis euglypta","Leptolyngbya tenuis","Aulacoseira granulata","Cymbella","Cymbella ventricosa","Dinobryon divergens","Navicula rhynchocephala","Gomphonema olivaceum","Cocconeis pediculus","Microcystis viridis","Tetrastrum","Aulacoseira ambigua","Phormidium","Micropodiscus weissflogii","Raphidocelis subcapitata","Chaetoceros affinis","Fragilaria nanana","Chroomonas","Monosiga","Ctenophora pulchella","Gonyaulax spinifera","Eutreptia","Cocconeis placentula","Peridiniopsis balticum","Nephroselmis","Nitzschia frigida","Nitzschia intermedia","Preperidinium meunieri","Chroococcus turgidus","Mallomonas caudata","Trichormus variabilis","Parapediastrum biradiatum","Synedra berolinensis var. berolinensis","Melosira italica","Rhizosolenia longiseta","Planktosphaeria gelatinosa","Scenedesmus ecornis","Didymocystis","Plagioselmis nannoplanctica","Tetrabaena socialis","Chrysamoeba","Entomoneis alata","Closterium gracile","Spirogyra","Entomoneis ornata","Rhodomonas","Skeletonema","Pseudopediastrum boryanum","Spirulina subsalsa","Surirella ovalis","Amphora lineolata","Aulacoseira","Gyromitus cordiformis","Pseudokephyrion","Amphora delicatissima","Johanseninema constrictum","Tetraëdron caudatum","Stephanodiscus","Coelosphaerium kuetzingianum","Parvodinium umbonatum","Mallomonas tonsurata","Cyclotella choctawhatcheeana","Nephrocytium lunatum","Schroederia setigera","Gonyostomum semen","Planctococcus","Koliella spiralis","Spermatozopsis exsultans","Nephroselmis olivacea","Lepocinclis oxyuris","Anabaena catenula","Leucocryptos","Mesodinium rubrum","Pseudopedinella elastica","Synedra","Chlorella","Gyrodinium spirale","Heterocapsa","Pterosperma","Prochlorothrix","Oscillatoriales","Heterocapsa minima","Miraltia throndsenii","Pyramimonas virginica","Bodo","Merismopedia","Plagioselmis","Eupodiscus crassus","Cyanonephron","Planktolyngbya lacustris","Aulacoseira alpigena","Bicosoeca","Cryptomonas","Gonyostomum","Colemanosphaera charkowiensis","Coronastrum ellipsoideum","Eudorina unicocca","Gonium pectorale","Microcystis wesenbergii","Peridinium cinctum","Pleurosigma macrum","Strombomonas","Naiadinium polonicum","Phacus tortus","Lepocinclis tripteris","Tetrastrum staurogeniiforme","Desmodesmus maximus","Synedra ulna","Desmodesmus","Bacillariales","Raphidocelis sigmoidea","Colacium vesiculosum","Raphidocelis","Aphanocapsa incerta","Phacotus","Westella botryoides","Aulacoseira islandica subsp. helvetica","Surirella minuta","Centritractus","Fusola viridis","Ophiocytium gracilipes","Korshikoviella limnetica","Acanthoceras zachariasii","Diatoma vulgaris var. grandis","Micromonas pusilla","Mallomonas akrokomos","Closterium aciculare","Dinobryon suecicum","Cosmarium","Trachelomonas intermedia","Gyrosigma acuminatum","Dolichospermum affine","Euglenaformis proxima","Messastrum gracile","Tetraëdron trigonum","Elakatothrix gelatinosa","Cyclotella meneghiniana var. stelligera","Eudorina elegans","Cryptaulax marina","Euglenoidea","Euglena viridis","Lagerheimia subsalsa","Willea apiculata","Comasiella arcuata var. platydisca","Elakatothrix genevensis","Prymnesium parvum","Chlorolobion braunii","Closterium","Colacium vesiculosum f. arbuscula","Melosira tenuissima","Nephrochlamys rostrata","Euglena oxyuris f. skvortzovii","Pediastrum","Treubaria setigera","Spondylosium planum","Lepocinclis","Ankistrodesmus spiralis","Quadricoccus ellipticus","Tetrachlorella incerta","Trachelomonas abrupta","Nitzschia fonticola","Tetrachlorella alternans","Tetraëdron triangulare","Lemmermannia triangularis","Rhabdogloea","Stichogloea doederleinii","Oscillatoria arachnoidea","Surirella gemma f. gemma","Pseudostaurastrum planctonicum","Lagerheimia chodatii","Staurodesmus","Protodinium simplex","Anathece clathrata","Navicula smithii f. smithii","Calycomonas","Sphaerocystis planctonica","Pinnularia didyma","Stenopterobia intermedia","Gyrosigma scalproides","Cuspidothrix issatschenkoi","Oscillatoria limosa","Franceia ovalis","Scenedesmus brevispina","Chlorophyceae","Dictyosphaerium subsolitarium","Chlorogonium minimum","Cyclotella dubia var. dubia","Desmodesmus armatus var. bicaudatus","Desmodesmus spinosus","Gymnodiniales","Scenedesmus arcuatus","Monomorphina pyrum","Lagerheimia wratislaviensis","Cyanodictyon planctonicum","Lepocinclis globulus","Rhabdoderma lineare","Anathece bachmannii","Micracanthodinium claytonii","Micracanthodinium setiferum","Cyclotella atomus","Tetraselmis cordiformis","Willea rectangularis","Snowella fennica","Chrysophyceae","Rhodomonas marina","Coscinodiscophycidae","Alexandrium ostenfeldii","Calliacantha natans","Diaphanoeca grandis","Diaphanoeca sphaerica","Paraphysomonas","Quadricoccus euryhalinicus","Calliacantha simplex","Gyrodinium fusiforme","Telonema antarcticum","Aphanothece paralleliformis","Leucocryptos marina","Protoperidinium breve","Telonema","Dolichospermum","Dolichospermum flosaquae","Scrippsiella","Coelomoron pusillum","Cochlodinium","Gonyaulax","Chaetoceros ceratosporus var. brachysetus","Scrippsiella acuminata","Heterocapsa arctica subsp. frigida"
2474,4.266,0.742,0.045,3.562,32.098,4.012,119.424,0.364,9.794,0.059,102.425,0.21,18.179,0.449,0.028,0.111,60.77,3.858,150.026,17.26,0.187,9.937,2.612,3.562,0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0.084,0,0,19.716,48.091,23.808,129.301,0,18.23,0.034,22.079,0,2.363,0.253,0,0,1.182,0,487.65,2.052,0,7.512,0,2.701,0.371,0.002,0.81,4.937,0.042,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,2.973,0,0,184.32,25.536,60.645,17.54,0,26.88,0,3.072,0,10.88,0.206,0,0,0,0,79.076,4.459,0,13.497,0,23.04,11.264,0.002,0,33.12,0,0,2.616,44.8,0.595,38.349,7.328,0.059,3.2,5.351,14.864,33.295,7.04,4.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,0,2.11,0,15.867,20.722,0,6.562,0,2.532,0,24.054,0,276.199,1.924,0,4.934,0,3.376,11.841,171.451,10.361,7.771,189.953,89.464,43.418,0.002,193.653,0,0,14.802,21.575,0,0,0,0,0.099,16.88,0,22.202,0,0,0,0.444,12.483,8.634,0.987,3.441,3.7,1.727,37.98,0.247,13.757,3.084,1.48,0.74,5.486,15.297,52.75,4.781,0.074,1.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,0,0,27.01,144.245,8.98,0,26.682,0,44.52,0,2.968,0,58.432,4.002,0,0,0,0,67.347,67.347,37.201,25.592,8.98,0,28.222,0.002,6.414,8.348,0,25.656,175.019,0,0,9.621,0,0.16,3.71,0,38.484,0,0,0,0.321,2.95,0,0,0.924,38.484,47.464,0,0,1.336,3.207,32.711,0,0,0,0,3.102,0.321,8.98,1.026,14.84,2.566,20.034,2.226,0.834,1.113,2.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,0,0,0,36.096,0.224,68.212,28.943,0,2.88,0,0.128,0.029,0,0.179,0.137,0,0,0,2.811,0,17.396,45.139,0.672,0,0,0,0,12.96,0,1.32,0,0,0,1.584,0,0.046,0.8,0,0,0,0,0,0,0,0,0,0,0,5.493,0,0,0.08,0,7.325,0,0,0,0,2.014,0,0,0,2.08,0,90.816,0,0,0,0,1.008,0.16,49.824,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
